district_id,obs_date,rainfall_mm,temp_max_c,humidity_pct,thi,rain_30d,rain_anomaly_pct,source
6,2024-03-27,0.0,33.8,33.1,79.85,6.43,-8.8,open_meteo_era5_synthetic
6,2024-03-28,0.0,32.5,39.6,79.63,1.9300000000000002,-72.6,open_meteo_era5_synthetic
6,2024-03-29,0.0,33.8,38.4,80.93,1.9300000000000002,-72.6,open_meteo_era5_synthetic
6,2024-03-30,0.0,33.4,40.2,80.78,1.9300000000000002,-72.6,open_meteo_era5_synthetic
6,2024-03-31,0.0,31.9,31.4,77.37,1.9300000000000002,-72.6,open_meteo_era5_synthetic
6,2024-04-01,0.0,38.8,37.0,86.44,1.9300000000000002,-68.2,open_meteo_era5_synthetic
6,2024-04-02,0.0,38.7,35.9,86.08,1.3800000000000001,-77.3,open_meteo_era5_synthetic
6,2024-04-03,0.0,36.8,39.0,84.55,1.3800000000000001,-77.3,open_meteo_era5_synthetic
6,2024-04-04,0.0,39.5,40.2,88.15,0.27,-95.6,open_meteo_era5_synthetic
6,2024-04-05,0.0,34.7,45.6,83.41,0.27,-95.6,open_meteo_era5_synthetic
6,2024-04-06,0.0,36.6,39.8,84.49,0.27,-95.6,open_meteo_era5_synthetic
6,2024-04-07,0.0,36.6,47.8,86.29,0.27,-95.6,open_meteo_era5_synthetic
6,2024-04-08,1.93,36.4,31.8,82.53,2.2,-63.8,open_meteo_era5_synthetic
6,2024-04-09,0.0,36.6,41.1,84.8,2.2,-63.8,open_meteo_era5_synthetic
6,2024-04-10,0.0,37.2,39.4,85.14,2.2,-63.8,open_meteo_era5_synthetic
6,2024-04-11,0.0,35.6,51.1,85.75,2.2,-63.8,open_meteo_era5_synthetic
6,2024-04-12,0.0,33.8,37.9,80.79,2.2,-63.8,open_meteo_era5_synthetic
6,2024-04-13,0.0,36.1,46.5,85.4,2.2,-63.8,open_meteo_era5_synthetic
6,2024-04-14,0.0,36.3,38.5,83.84,2.2,-63.8,open_meteo_era5_synthetic
6,2024-04-15,0.0,35.6,37.9,82.85,2.2,-63.8,open_meteo_era5_synthetic
6,2024-04-16,0.0,36.3,36.1,83.29,2.2,-63.8,open_meteo_era5_synthetic
6,2024-04-17,0.0,37.6,39.8,85.68,2.2,-63.8,open_meteo_era5_synthetic
6,2024-04-18,0.0,35.2,30.8,80.93,1.93,-68.2,open_meteo_era5_synthetic
6,2024-04-19,5.22,38.3,43.0,87.32,7.1499999999999995,17.7,open_meteo_era5_synthetic
6,2024-04-20,0.0,33.6,36.8,80.37,7.1499999999999995,17.7,open_meteo_era5_synthetic
6,2024-04-21,0.0,35.8,47.1,85.08,7.1499999999999995,17.7,open_meteo_era5_synthetic
6,2024-04-22,0.0,35.5,45.2,84.33,7.1499999999999995,17.7,open_meteo_era5_synthetic
6,2024-04-23,0.0,36.0,37.0,83.21,7.1499999999999995,17.7,open_meteo_era5_synthetic
6,2024-04-24,0.0,33.0,44.1,81.01,7.1499999999999995,17.7,open_meteo_era5_synthetic
6,2024-04-25,0.0,38.0,30.2,83.89,7.1499999999999995,17.7,open_meteo_era5_synthetic
6,2024-04-26,0.0,30.8,45.9,78.61,7.1499999999999995,17.7,open_meteo_era5_synthetic
6,2024-04-27,0.0,35.3,45.1,84.04,7.1499999999999995,17.7,open_meteo_era5_synthetic
6,2024-04-28,0.0,33.1,34.4,79.31,7.1499999999999995,17.7,open_meteo_era5_synthetic
6,2024-04-29,0.0,36.7,34.2,83.39,7.1499999999999995,17.7,open_meteo_era5_synthetic
6,2024-04-30,0.0,32.9,33.4,78.9,7.1499999999999995,17.7,open_meteo_era5_synthetic
6,2024-05-01,6.24,37.5,46.3,87.15,13.39,-53.8,open_meteo_era5_synthetic
6,2024-05-02,1.05,38.9,39.8,87.27,14.44,-50.2,open_meteo_era5_synthetic
6,2024-05-03,0.0,36.7,36.4,83.87,14.44,-50.2,open_meteo_era5_synthetic
6,2024-05-04,3.71,39.3,43.4,88.66,18.15,-37.3,open_meteo_era5_synthetic
6,2024-05-05,0.0,36.9,38.1,84.51,18.15,-37.3,open_meteo_era5_synthetic
6,2024-05-06,0.0,39.8,41.5,88.75,18.15,-37.3,open_meteo_era5_synthetic
6,2024-05-07,3.01,39.4,46.2,89.53,21.16,-27.0,open_meteo_era5_synthetic
6,2024-05-08,0.0,36.5,35.7,83.48,19.23,-33.6,open_meteo_era5_synthetic
6,2024-05-09,0.0,40.7,44.9,90.71,19.23,-33.6,open_meteo_era5_synthetic
6,2024-05-10,0.0,35.6,34.8,82.26,19.23,-33.6,open_meteo_era5_synthetic
6,2024-05-11,0.0,37.9,41.3,86.43,19.23,-33.6,open_meteo_era5_synthetic
6,2024-05-12,0.0,37.7,40.4,85.98,19.23,-33.6,open_meteo_era5_synthetic
6,2024-05-13,0.0,37.7,46.3,87.35,19.23,-33.6,open_meteo_era5_synthetic
6,2024-05-14,0.0,38.6,41.3,87.31,19.23,-33.6,open_meteo_era5_synthetic
6,2024-05-15,2.75,35.7,40.5,83.62,21.98,-24.1,open_meteo_era5_synthetic
6,2024-05-16,19.28,35.3,49.6,84.99,41.260000000000005,42.4,open_meteo_era5_synthetic
6,2024-05-17,17.64,37.6,40.7,85.97,58.900000000000006,103.3,open_meteo_era5_synthetic
6,2024-05-18,0.0,36.5,51.3,86.97,58.900000000000006,103.3,open_meteo_era5_synthetic
6,2024-05-19,0.0,37.1,42.4,85.74,53.68000000000001,85.3,open_meteo_era5_synthetic
6,2024-05-20,6.56,38.1,43.8,87.31,60.24,108.0,open_meteo_era5_synthetic
6,2024-05-21,0.0,37.7,48.6,87.89,60.24,108.0,open_meteo_era5_synthetic
6,2024-05-22,0.0,40.4,49.8,91.67,60.24,108.0,open_meteo_era5_synthetic
6,2024-05-23,0.0,38.5,43.8,87.72,60.24,108.0,open_meteo_era5_synthetic
6,2024-05-24,13.34,40.9,42.3,90.28,73.58,154.0,open_meteo_era5_synthetic
6,2024-05-25,0.0,38.3,52.4,89.62,73.58,154.0,open_meteo_era5_synthetic
6,2024-05-26,0.0,34.6,51.6,84.45,73.58,154.0,open_meteo_era5_synthetic
6,2024-05-27,0.0,39.5,44.1,89.07,73.58,154.0,open_meteo_era5_synthetic
6,2024-05-28,0.19,35.9,49.8,85.89,73.77,154.7,open_meteo_era5_synthetic
6,2024-05-29,4.62,39.3,39.8,87.73,78.39,170.6,open_meteo_era5_synthetic
6,2024-05-30,5.71,34.3,40.9,81.95,84.10000000000001,190.3,open_meteo_era5_synthetic
6,2024-05-31,0.0,38.9,38.7,87.0,77.86000000000001,168.8,open_meteo_era5_synthetic
6,2024-06-01,1.54,34.6,54.2,85.08,78.35,-64.7,open_meteo_era5_synthetic
6,2024-06-02,3.42,36.0,51.2,86.3,81.77,-63.2,open_meteo_era5_synthetic
6,2024-06-03,0.0,35.1,49.4,84.77,78.06,-64.8,open_meteo_era5_synthetic
6,2024-06-04,13.48,33.2,51.5,82.63,91.54,-58.8,open_meteo_era5_synthetic
6,2024-06-05,0.0,33.9,50.3,83.39,91.54,-58.8,open_meteo_era5_synthetic
6,2024-06-06,27.91,33.9,51.6,83.61,116.44,-47.5,open_meteo_era5_synthetic
6,2024-06-07,9.92,36.2,45.8,85.41,126.36,-43.1,open_meteo_era5_synthetic
6,2024-06-08,0.0,34.4,52.7,84.42,126.36,-43.1,open_meteo_era5_synthetic
6,2024-06-09,28.86,35.1,55.9,85.99,155.22,-30.1,open_meteo_era5_synthetic
6,2024-06-10,0.0,34.4,50.5,83.98,155.22,-30.1,open_meteo_era5_synthetic
6,2024-06-11,10.38,37.7,45.5,87.21,165.6,-25.4,open_meteo_era5_synthetic
6,2024-06-12,21.75,36.4,39.1,84.16,187.35,-15.6,open_meteo_era5_synthetic
6,2024-06-13,0.0,34.4,46.7,83.21,187.35,-15.6,open_meteo_era5_synthetic
6,2024-06-14,24.45,35.1,48.5,84.46,209.05,-5.8,open_meteo_era5_synthetic
6,2024-06-15,47.23,32.6,41.0,79.98,237.0,6.8,open_meteo_era5_synthetic
6,2024-06-16,4.33,34.0,41.7,81.72,223.69000000000003,0.8,open_meteo_era5_synthetic
6,2024-06-17,5.25,34.9,62.2,87.02,228.94000000000003,3.1,open_meteo_era5_synthetic
6,2024-06-18,12.28,35.8,40.7,83.76,241.22000000000003,8.7,open_meteo_era5_synthetic
6,2024-06-19,0.0,34.2,51.3,83.88,234.66000000000003,5.7,open_meteo_era5_synthetic
6,2024-06-20,0.0,29.8,40.8,76.57,234.66000000000003,5.7,open_meteo_era5_synthetic
6,2024-06-21,0.0,32.7,50.6,81.87,234.66000000000003,5.7,open_meteo_era5_synthetic
6,2024-06-22,0.0,34.6,45.9,83.35,234.66000000000003,5.7,open_meteo_era5_synthetic
6,2024-06-23,10.45,32.1,48.6,80.64,231.77,4.4,open_meteo_era5_synthetic
6,2024-06-24,0.0,35.5,45.3,84.33,231.77,4.4,open_meteo_era5_synthetic
6,2024-06-25,41.36,35.6,45.9,84.55,273.13,23.1,open_meteo_era5_synthetic
6,2024-06-26,10.03,33.8,60.0,85.11,283.16,27.6,open_meteo_era5_synthetic
6,2024-06-27,0.0,33.7,45.7,82.2,282.97,27.5,open_meteo_era5_synthetic
6,2024-06-28,0.0,36.8,50.4,87.1,278.35,25.4,open_meteo_era5_synthetic
6,2024-06-29,0.0,35.5,49.5,85.26,272.64000000000004,22.8,open_meteo_era5_synthetic
6,2024-06-30,8.8,33.9,49.1,83.08,281.44000000000005,26.8,open_meteo_era5_synthetic
6,2024-07-01,0.0,33.4,56.2,83.77,279.90000000000003,-44.1,open_meteo_era5_synthetic
6,2024-07-02,59.43,28.8,62.6,78.41,335.90999999999997,-32.9,open_meteo_era5_synthetic
6,2024-07-03,31.62,31.2,55.7,80.72,367.53,-26.6,open_meteo_era5_synthetic
6,2024-07-04,76.31,29.4,58.8,78.74,430.36,-14.0,open_meteo_era5_synthetic
6,2024-07-05,13.75,32.2,49.9,81.1,444.11,-11.3,open_meteo_era5_synthetic
6,2024-07-06,0.0,30.6,55.3,79.86,416.2,-16.8,open_meteo_era5_synthetic
6,2024-07-07,0.0,31.2,60.4,81.5,406.28,-18.8,open_meteo_era5_synthetic
6,2024-07-08,0.0,29.4,56.9,78.53,406.28,-18.8,open_meteo_era5_synthetic
6,2024-07-09,55.05,29.7,63.5,79.88,432.46999999999997,-13.6,open_meteo_era5_synthetic
6,2024-07-10,7.9,28.6,56.9,77.41,440.37,-12.0,open_meteo_era5_synthetic
6,2024-07-11,22.76,30.6,49.3,78.87,452.75,-9.5,open_meteo_era5_synthetic
6,2024-07-12,0.0,33.8,57.1,84.5,431.0,-13.9,open_meteo_era5_synthetic
6,2024-07-13,74.96,34.5,40.4,82.13,505.96,1.1,open_meteo_era5_synthetic
6,2024-07-14,10.29,30.4,59.4,80.23,491.8,-1.7,open_meteo_era5_synthetic
6,2024-07-15,24.73,34.9,58.3,86.34,469.3,-6.2,open_meteo_era5_synthetic
6,2024-07-16,11.73,25.9,57.5,73.75,476.7,-4.8,open_meteo_era5_synthetic
6,2024-07-17,0.0,31.3,46.7,79.34,471.45,-5.8,open_meteo_era5_synthetic
6,2024-07-18,32.89,33.0,46.7,81.52,492.06,-1.7,open_meteo_era5_synthetic
6,2024-07-19,38.58,32.3,40.8,79.56,530.64,6.0,open_meteo_era5_synthetic
6,2024-07-20,6.88,32.1,63.1,83.18,537.52,7.4,open_meteo_era5_synthetic
6,2024-07-21,0.0,30.1,52.8,78.73,537.52,7.4,open_meteo_era5_synthetic
6,2024-07-22,29.96,32.7,44.9,80.78,567.48,13.4,open_meteo_era5_synthetic
6,2024-07-23,0.0,33.8,55.5,84.17,557.03,11.3,open_meteo_era5_synthetic
6,2024-07-24,51.16,30.8,58.9,80.69,608.1899999999999,21.5,open_meteo_era5_synthetic
6,2024-07-25,14.68,33.5,56.0,83.91,581.51,16.2,open_meteo_era5_synthetic
6,2024-07-26,31.2,33.7,49.0,82.76,602.68,20.4,open_meteo_era5_synthetic
6,2024-07-27,9.03,31.6,46.3,79.64,611.71,22.2,open_meteo_era5_synthetic
6,2024-07-28,57.86,30.6,58.8,80.35,669.5699999999999,33.8,open_meteo_era5_synthetic
6,2024-07-29,5.8,34.7,50.8,84.51,675.37,34.9,open_meteo_era5_synthetic
6,2024-07-30,7.21,30.5,60.3,80.52,673.78,34.6,open_meteo_era5_synthetic
6,2024-07-31,0.0,33.3,48.3,82.13,673.78,34.6,open_meteo_era5_synthetic
6,2024-08-01,51.26,30.2,58.6,79.79,665.6099999999999,19.7,open_meteo_era5_synthetic
6,2024-08-02,0.0,28.9,49.4,76.63,633.99,14.0,open_meteo_era5_synthetic
6,2024-08-03,10.82,31.3,44.0,78.89,568.5,2.2,open_meteo_era5_synthetic
6,2024-08-04,62.58,33.7,56.4,84.22,617.33,11.0,open_meteo_era5_synthetic
6,2024-08-05,9.73,34.0,46.4,82.65,627.0600000000001,12.8,open_meteo_era5_synthetic
6,2024-08-06,32.12,34.0,46.3,82.67,659.1800000000001,18.5,open_meteo_era5_synthetic
6,2024-08-07,75.3,33.8,60.0,85.09,734.48,32.1,open_meteo_era5_synthetic
6,2024-08-08,33.99,33.8,58.1,84.71,713.4200000000001,28.3,open_meteo_era5_synthetic
6,2024-08-09,1.76,28.9,67.1,79.29,707.28,27.2,open_meteo_era5_synthetic
6,2024-08-10,29.58,34.0,47.3,82.85,714.1,28.4,open_meteo_era5_synthetic
6,2024-08-11,41.07,29.8,47.7,77.58,755.17,35.8,open_meteo_era5_synthetic
6,2024-08-12,48.89,27.6,51.7,75.24,729.1,31.1,open_meteo_era5_synthetic
6,2024-08-13,23.56,30.9,48.4,79.09,742.37,33.5,open_meteo_era5_synthetic
6,2024-08-14,23.17,33.6,55.3,83.89,740.81,33.2,open_meteo_era5_synthetic
6,2024-08-15,52.9,36.2,50.3,86.33,781.9799999999999,40.6,open_meteo_era5_synthetic
6,2024-08-16,13.31,29.8,46.9,77.49,795.2900000000001,43.0,open_meteo_era5_synthetic
6,2024-08-17,28.9,33.5,50.6,82.88,791.3,42.3,open_meteo_era5_synthetic
6,2024-08-18,32.78,33.3,58.3,84.11,785.5,41.2,open_meteo_era5_synthetic
6,2024-08-19,24.23,32.9,50.8,82.18,802.85,44.4,open_meteo_era5_synthetic
6,2024-08-20,21.53,31.7,46.6,79.83,824.38,48.2,open_meteo_era5_synthetic
6,2024-08-21,10.4,35.2,56.8,86.34,804.8199999999999,44.7,open_meteo_era5_synthetic
6,2024-08-22,0.0,30.6,53.7,79.55,804.8199999999999,44.7,open_meteo_era5_synthetic
6,2024-08-23,9.14,31.6,54.2,81.04,762.8000000000001,37.2,open_meteo_era5_synthetic
6,2024-08-24,6.23,35.6,64.0,88.51,754.3499999999999,35.6,open_meteo_era5_synthetic
6,2024-08-25,4.09,32.6,56.1,82.72,727.24,30.8,open_meteo_era5_synthetic
6,2024-08-26,0.0,33.0,55.8,83.16,718.2099999999999,29.1,open_meteo_era5_synthetic
6,2024-08-27,0.0,31.1,57.8,80.89,660.35,18.7,open_meteo_era5_synthetic
6,2024-08-28,28.82,34.0,48.4,83.13,683.37,22.9,open_meteo_era5_synthetic
6,2024-08-29,3.41,29.1,51.5,77.2,679.57,22.2,open_meteo_era5_synthetic
6,2024-08-30,1.98,32.3,67.4,84.38,681.5500000000001,22.6,open_meteo_era5_synthetic
6,2024-08-31,23.48,35.1,58.7,86.62,653.77,17.6,open_meteo_era5_synthetic
6,2024-09-01,0.0,32.4,58.5,82.84,653.77,18.1,open_meteo_era5_synthetic
6,2024-09-02,18.94,32.5,60.1,83.31,661.89,19.5,open_meteo_era5_synthetic
6,2024-09-03,20.55,36.6,62.1,89.53,619.86,11.9,open_meteo_era5_synthetic
6,2024-09-04,6.87,33.9,48.5,82.91,617.0,11.4,open_meteo_era5_synthetic
6,2024-09-05,0.0,33.8,47.4,82.68,584.8800000000001,5.6,open_meteo_era5_synthetic
6,2024-09-06,22.21,32.6,52.8,82.08,531.79,-4.0,open_meteo_era5_synthetic
6,2024-09-07,23.07,32.6,49.9,81.56,520.87,-5.9,open_meteo_era5_synthetic
6,2024-09-08,24.97,29.1,55.6,77.91,544.08,-1.7,open_meteo_era5_synthetic
6,2024-09-09,26.58,34.4,48.5,83.58,541.0799999999999,-2.3,open_meteo_era5_synthetic
6,2024-09-10,31.45,31.6,43.7,79.17,531.46,-4.0,open_meteo_era5_synthetic
6,2024-09-11,0.0,33.0,50.0,82.09,482.57000000000005,-12.9,open_meteo_era5_synthetic
6,2024-09-12,13.03,29.4,58.9,78.78,472.04,-14.8,open_meteo_era5_synthetic
6,2024-09-13,42.46,34.0,47.6,82.96,491.33000000000004,-11.3,open_meteo_era5_synthetic
6,2024-09-14,24.94,35.2,55.1,86.01,463.37000000000006,-16.3,open_meteo_era5_synthetic
6,2024-09-15,36.03,29.5,49.5,77.51,486.09000000000003,-12.2,open_meteo_era5_synthetic
6,2024-09-16,57.87,33.6,51.7,83.15,515.06,-7.0,open_meteo_era5_synthetic
6,2024-09-17,0.0,32.7,58.5,83.24,482.28000000000003,-12.9,open_meteo_era5_synthetic
6,2024-09-18,1.95,34.0,46.6,82.69,460.0,-16.9,open_meteo_era5_synthetic
6,2024-09-19,45.04,33.9,53.0,83.9,483.51,-12.7,open_meteo_era5_synthetic
6,2024-09-20,8.84,32.8,57.1,83.11,481.95,-13.0,open_meteo_era5_synthetic
6,2024-09-21,0.0,36.6,58.4,88.62,481.95,-13.0,open_meteo_era5_synthetic
6,2024-09-22,50.06,31.2,53.8,80.44,522.87,-5.6,open_meteo_era5_synthetic
6,2024-09-23,17.31,33.1,57.7,83.7,533.95,-3.6,open_meteo_era5_synthetic
6,2024-09-24,0.0,34.1,50.8,83.71,529.86,-4.3,open_meteo_era5_synthetic
6,2024-09-25,5.72,31.2,58.3,81.11,535.5799999999999,-3.3,open_meteo_era5_synthetic
6,2024-09-26,35.2,32.7,72.3,85.85,570.78,3.1,open_meteo_era5_synthetic
6,2024-09-27,0.0,34.1,49.7,83.51,541.96,-2.1,open_meteo_era5_synthetic
6,2024-09-28,50.55,32.8,58.9,83.51,589.0999999999999,6.4,open_meteo_era5_synthetic
6,2024-09-29,6.49,30.4,40.8,77.25,593.61,7.2,open_meteo_era5_synthetic
6,2024-09-30,0.0,32.7,42.0,80.24,570.13,3.0,open_meteo_era5_synthetic
6,2024-10-01,1.1,32.1,51.8,81.22,571.23,26.7,open_meteo_era5_synthetic
6,2024-10-02,0.0,33.8,46.7,82.47,552.29,22.5,open_meteo_era5_synthetic
6,2024-10-03,31.98,32.2,45.5,80.26,563.72,25.0,open_meteo_era5_synthetic
6,2024-10-04,0.0,30.3,52.5,78.93,556.85,23.5,open_meteo_era5_synthetic
6,2024-10-05,0.0,32.3,49.4,81.09,556.85,23.5,open_meteo_era5_synthetic
6,2024-10-06,40.99,35.5,51.2,85.61,575.63,27.7,open_meteo_era5_synthetic
6,2024-10-07,10.82,31.9,51.6,80.98,563.38,24.9,open_meteo_era5_synthetic
6,2024-10-08,0.0,32.8,40.5,80.13,538.41,19.4,open_meteo_era5_synthetic
6,2024-10-09,13.12,35.3,45.9,84.3,524.9499999999999,16.4,open_meteo_era5_synthetic
6,2024-10-10,0.0,33.6,48.7,82.63,493.5,9.4,open_meteo_era5_synthetic
6,2024-10-11,6.73,31.3,40.3,78.19,500.22999999999996,10.9,open_meteo_era5_synthetic
6,2024-10-12,44.22,30.6,57.3,80.19,531.4200000000001,17.8,open_meteo_era5_synthetic
6,2024-10-13,29.74,34.2,44.7,82.6,518.6999999999999,15.0,open_meteo_era5_synthetic
6,2024-10-14,3.55,30.6,53.1,79.51,497.31,10.3,open_meteo_era5_synthetic
6,2024-10-15,0.0,34.2,51.7,84.0,461.28000000000003,2.3,open_meteo_era5_synthetic
6,2024-10-16,9.42,31.8,50.3,80.63,412.83,-8.5,open_meteo_era5_synthetic
6,2024-10-17,29.56,33.7,41.8,81.45,442.39,-1.9,open_meteo_era5_synthetic
6,2024-10-18,0.0,30.5,52.5,79.3,440.44,-2.3,open_meteo_era5_synthetic
6,2024-10-19,0.0,32.7,51.7,82.08,395.4,-12.3,open_meteo_era5_synthetic
6,2024-10-20,0.0,31.7,42.6,79.14,386.56,-14.3,open_meteo_era5_synthetic
6,2024-10-21,9.56,35.0,59.4,86.58,396.12,-12.2,open_meteo_era5_synthetic
6,2024-10-22,44.59,34.7,56.1,85.54,390.65000000000003,-13.4,open_meteo_era5_synthetic
6,2024-10-23,0.0,32.5,42.7,80.07,373.34000000000003,-17.2,open_meteo_era5_synthetic
6,2024-10-24,0.0,33.1,51.0,82.38,373.34000000000003,-17.2,open_meteo_era5_synthetic
6,2024-10-25,28.97,34.4,55.8,85.08,396.59,-12.1,open_meteo_era5_synthetic
6,2024-10-26,18.74,32.5,41.0,79.85,380.13,-15.7,open_meteo_era5_synthetic
6,2024-10-27,9.87,30.5,49.8,78.76,390.0,-13.5,open_meteo_era5_synthetic
6,2024-10-28,0.0,30.3,60.2,80.2,339.45,-24.7,open_meteo_era5_synthetic
6,2024-10-29,7.68,35.0,44.5,83.52,340.64,-24.5,open_meteo_era5_synthetic
6,2024-10-30,0.0,32.1,53.9,81.62,340.64,-24.5,open_meteo_era5_synthetic
6,2024-10-31,15.35,33.5,47.3,82.2,354.89,-21.3,open_meteo_era5_synthetic
6,2024-11-01,0.0,31.3,49.6,79.75,354.89,88.2,open_meteo_era5_synthetic
6,2024-11-02,0.0,29.8,38.8,76.27,322.90999999999997,71.2,open_meteo_era5_synthetic
6,2024-11-03,0.0,29.3,47.8,76.99,322.90999999999997,71.2,open_meteo_era5_synthetic
6,2024-11-04,0.0,31.6,38.0,78.24,322.90999999999997,71.2,open_meteo_era5_synthetic
6,2024-11-05,2.5,30.9,37.4,77.35,284.41999999999996,50.8,open_meteo_era5_synthetic
6,2024-11-06,4.51,29.2,36.9,75.17,278.11,47.5,open_meteo_era5_synthetic
6,2024-11-07,0.0,31.5,44.2,79.18,278.11,47.5,open_meteo_era5_synthetic
6,2024-11-08,0.0,31.9,36.7,78.34,264.99,40.5,open_meteo_era5_synthetic
6,2024-11-09,0.0,28.7,42.9,75.53,264.99,40.5,open_meteo_era5_synthetic
6,2024-11-10,0.0,28.7,44.1,75.7,258.26000000000005,36.9,open_meteo_era5_synthetic
6,2024-11-11,0.0,29.7,47.2,77.33,214.04,13.5,open_meteo_era5_synthetic
6,2024-11-12,3.02,30.0,31.2,75.22,187.32,-0.7,open_meteo_era5_synthetic
6,2024-11-13,3.56,29.5,40.3,76.13,187.33,-0.7,open_meteo_era5_synthetic
6,2024-11-14,0.0,33.3,43.7,81.28,187.33,-0.7,open_meteo_era5_synthetic
6,2024-11-15,0.0,30.2,47.1,78.03,177.91,-5.7,open_meteo_era5_synthetic
6,2024-11-16,0.0,31.9,36.4,78.23,148.35000000000002,-21.3,open_meteo_era5_synthetic
6,2024-11-17,0.0,29.9,37.6,76.16,148.35000000000002,-21.3,open_meteo_era5_synthetic
6,2024-11-18,0.0,30.0,50.3,78.18,148.35000000000002,-21.3,open_meteo_era5_synthetic
6,2024-11-19,0.0,29.4,40.7,75.98,148.35000000000002,-21.3,open_meteo_era5_synthetic
6,2024-11-20,0.0,31.3,37.2,77.77,138.79000000000002,-26.4,open_meteo_era5_synthetic
6,2024-11-21,0.0,27.2,31.0,72.09,94.19999999999999,-50.1,open_meteo_era5_synthetic
6,2024-11-22,0.0,29.4,30.7,74.48,94.19999999999999,-50.1,open_meteo_era5_synthetic
6,2024-11-23,0.0,29.2,51.0,77.35,94.19999999999999,-50.1,open_meteo_era5_synthetic
6,2024-11-24,0.0,29.6,40.7,76.29,65.22999999999999,-65.4,open_meteo_era5_synthetic
6,2024-11-25,0.0,31.1,30.5,76.32,46.49,-75.3,open_meteo_era5_synthetic
6,2024-11-26,0.0,31.6,35.1,77.67,36.62,-80.6,open_meteo_era5_synthetic
6,2024-11-27,4.24,31.2,34.7,77.19,40.86,-78.3,open_meteo_era5_synthetic
6,2024-11-28,0.0,29.2,46.4,76.61,33.18,-82.4,open_meteo_era5_synthetic
6,2024-11-29,0.0,30.9,38.3,77.42,33.18,-82.4,open_meteo_era5_synthetic
6,2024-11-30,10.06,30.4,43.6,77.75,27.89,-85.2,open_meteo_era5_synthetic
6,2024-12-01,0.0,27.4,36.6,73.09,27.89,63.3,open_meteo_era5_synthetic
6,2024-12-02,0.0,30.3,45.7,77.94,27.89,63.3,open_meteo_era5_synthetic
6,2024-12-03,0.0,27.1,38.8,72.98,27.89,63.3,open_meteo_era5_synthetic
6,2024-12-04,0.0,25.7,33.6,70.81,27.89,63.3,open_meteo_era5_synthetic
6,2024-12-05,0.48,28.2,46.1,75.35,25.87,51.4,open_meteo_era5_synthetic
6,2024-12-06,0.0,25.6,39.1,71.22,21.36,25.0,open_meteo_era5_synthetic
6,2024-12-07,0.0,26.7,37.1,72.31,21.36,25.0,open_meteo_era5_synthetic
6,2024-12-08,0.33,28.7,44.2,75.64,21.689999999999998,27.0,open_meteo_era5_synthetic
6,2024-12-09,0.0,27.0,39.2,72.91,21.689999999999998,27.0,open_meteo_era5_synthetic
6,2024-12-10,0.0,27.6,26.3,72.0,21.689999999999998,27.0,open_meteo_era5_synthetic
6,2024-12-11,0.0,25.1,38.4,70.54,21.689999999999998,27.0,open_meteo_era5_synthetic
6,2024-12-12,0.0,31.0,34.7,76.98,18.669999999999998,9.3,open_meteo_era5_synthetic
6,2024-12-13,0.0,29.0,38.6,75.23,15.110000000000001,-11.5,open_meteo_era5_synthetic
6,2024-12-14,0.0,30.7,36.1,76.78,15.110000000000001,-11.5,open_meteo_era5_synthetic
6,2024-12-15,0.0,32.7,40.6,80.04,15.110000000000001,-11.5,open_meteo_era5_synthetic
6,2024-12-16,0.0,25.1,53.5,72.22,15.110000000000001,-11.5,open_meteo_era5_synthetic
6,2024-12-17,0.0,28.2,35.5,73.81,15.110000000000001,-11.5,open_meteo_era5_synthetic
6,2024-12-18,0.0,30.1,40.6,76.84,15.110000000000001,-11.5,open_meteo_era5_synthetic
6,2024-12-19,0.0,25.1,36.9,70.43,15.110000000000001,-11.5,open_meteo_era5_synthetic
6,2024-12-20,0.0,26.2,37.2,71.78,15.110000000000001,-11.5,open_meteo_era5_synthetic
6,2024-12-21,0.0,28.7,34.8,74.38,15.110000000000001,-11.5,open_meteo_era5_synthetic
6,2024-12-22,0.0,28.6,40.4,74.96,15.110000000000001,-11.5,open_meteo_era5_synthetic
6,2024-12-23,0.0,27.2,48.4,74.4,15.110000000000001,-11.5,open_meteo_era5_synthetic
6,2024-12-24,0.0,24.8,32.4,69.65,15.110000000000001,-11.5,open_meteo_era5_synthetic
6,2024-12-25,0.0,30.1,45.9,77.75,15.110000000000001,-11.5,open_meteo_era5_synthetic
6,2024-12-26,0.0,30.1,42.4,77.14,15.110000000000001,-11.5,open_meteo_era5_synthetic
6,2024-12-27,0.0,28.1,36.8,73.97,10.870000000000001,-36.4,open_meteo_era5_synthetic
6,2024-12-28,0.0,28.9,35.6,74.74,10.870000000000001,-36.4,open_meteo_era5_synthetic
6,2024-12-29,0.0,27.3,41.2,73.58,10.870000000000001,-36.4,open_meteo_era5_synthetic
6,2024-12-30,1.06,26.4,37.9,72.02,1.87,-89.1,open_meteo_era5_synthetic
6,2024-12-31,1.1,27.3,39.1,73.33,2.97,-82.6,open_meteo_era5_synthetic
6,2025-01-01,0.0,25.6,29.1,70.14,2.97,15.3,open_meteo_era5_synthetic
6,2025-01-02,0.0,28.3,45.2,75.33,2.97,15.3,open_meteo_era5_synthetic
6,2025-01-03,0.0,24.8,42.5,70.72,2.97,15.3,open_meteo_era5_synthetic
6,2025-01-04,0.0,33.2,33.4,79.28,2.49,-3.3,open_meteo_era5_synthetic
