assessment_id,enterprise_id,as_of,sector,district_id,prob_stress,prob_missed_repayment,rule_score,fused_score,risk_tier,tier_cutoffs,band_width,low_visibility,data_completeness,buffer_days,dscr_annual,credit_headroom,suggested_max_emi,bridge_headroom,net_buffer_days,forecast_net_90d_p10,forecast_net_90d_p50,forecast_net_90d_p90,reason_1,reason_1_contrib,reason_2,reason_2_contrib,reason_3,reason_3_contrib,fusion_weights,model_id,rule_version
AS007839,ENT0238,2025-04-30,RETAIL,4,0.00012724831122860297,8.968096749902289e-06,0.5789,0.3185,GREEN,AMBER>=0.38;RED>=0.58,56509.0,False,0.609,64.9,17.36,181000.0,8605.0,44200.0,64.9,-933.0,6740.0,55576.0,climate_shock,0.7143,receivable_stretch,0.6364,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007840,ENT0238,2025-05-31,RETAIL,4,0.0003618090342170195,8.616296845765559e-06,0.4316,0.2375,GREEN,AMBER>=0.38;RED>=0.58,42205.0,False,0.609,60.6,18.13,191700.0,9114.0,51000.0,60.6,-764.0,5959.0,41441.0,receivable_stretch,0.6364,margin_squeeze,0.3143,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007841,ENT0238,2025-06-30,RETAIL,4,0.0004867158054895603,1.4486068088426415e-05,0.6842,0.3765,GREEN,AMBER>=0.38;RED>=0.58,96468.0,False,0.615,51.1,17.3,198100.0,9418.0,38600.0,51.1,-30453.0,25479.0,66015.0,margin_squeeze,1.0,receivable_stretch,0.6364,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007842,ENT0238,2025-07-31,RETAIL,4,0.00015418101440151457,1.5790307532029762e-05,0.6842,0.3764,GREEN,AMBER>=0.38;RED>=0.58,184232.0,False,0.619,50.1,17.24,206900.0,9836.0,33100.0,50.1,-6780.0,74280.0,177452.0,margin_squeeze,1.0,receivable_stretch,0.6364,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007843,ENT0238,2025-08-31,RETAIL,4,0.0006873868127513536,1.5138588127383265e-05,0.6842,0.3766,GREEN,AMBER>=0.38;RED>=0.58,159575.0,False,0.611,41.9,16.68,209000.0,9936.0,34800.0,41.9,21715.0,84520.0,181290.0,margin_squeeze,1.0,receivable_stretch,0.6364,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007844,ENT0238,2025-09-30,RETAIL,4,0.00037234107391380497,1.4998946470988043e-05,0.4947,0.2723,GREEN,AMBER>=0.38;RED>=0.58,148016.0,False,0.617,44.6,16.09,215700.0,10255.0,47500.0,44.6,40121.0,116122.0,188137.0,margin_squeeze,0.7429,receivable_stretch,0.6364,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007845,ENT0238,2025-10-31,RETAIL,4,0.0002603914101716399,7.70356500140083e-06,0.6211,0.3417,GREEN,AMBER>=0.38;RED>=0.58,48944.0,False,0.622,56.7,15.89,242300.0,11519.0,84800.0,56.7,97243.0,123702.0,146187.0,margin_squeeze,0.7429,receivable_stretch,0.6364,demand_trough,0.3243,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007846,ENT0238,2025-11-30,RETAIL,4,3.899240480553051e-05,7.784057771571515e-06,0.3474,0.1911,GREEN,AMBER>=0.38;RED>=0.58,55889.0,False,0.626,65.2,15.92,240300.0,11424.0,73000.0,65.2,83763.0,100023.0,139652.0,receivable_stretch,0.6364,demand_trough,0.3243,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007847,ENT0238,2025-12-31,RETAIL,4,7.471645323714937e-05,8.041798399260278e-06,0.2211,0.1216,GREEN,AMBER>=0.38;RED>=0.58,89950.0,False,0.631,79.2,16.65,241000.0,11458.0,57200.0,79.2,52183.0,101850.0,142133.0,receivable_stretch,0.6364,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007848,ENT0238,2026-01-31,RETAIL,4,0.0002600268545745949,2.0073114724835682e-05,0.2211,0.1217,GREEN,AMBER>=0.38;RED>=0.58,90104.0,False,0.628,88.6,21.87,331800.0,15774.0,134300.0,88.6,36915.0,69837.0,127019.0,receivable_stretch,0.6364,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007849,ENT0238,2026-02-28,RETAIL,4,0.00018267963393478066,2.528122845012522e-05,0.2211,0.1217,GREEN,AMBER>=0.38;RED>=0.58,86083.0,False,0.631,71.3,16.61,295100.0,14030.0,49300.0,71.3,42280.0,53979.0,128363.0,receivable_stretch,0.6364,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007850,ENT0238,2026-03-31,RETAIL,4,0.00047839363938701016,2.006767238765789e-05,0.3158,0.1739,GREEN,AMBER>=0.38;RED>=0.58,111209.0,False,0.637,65.2,14.23,291800.0,13873.0,49700.0,65.2,2247.0,47934.0,113456.0,receivable_stretch,0.6364,working_capital_erosion,0.2647,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007851,ENT0238,2026-04-30,RETAIL,4,0.0002469276265509312,1.1618536690579827e-05,0.5789,0.3185,GREEN,AMBER>=0.38;RED>=0.58,98078.0,False,0.645,54.4,12.12,279800.0,13302.0,51200.0,54.4,4146.0,34737.0,102224.0,climate_shock,0.7143,receivable_stretch,0.6364,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007852,ENT0238,2026-05-31,RETAIL,4,0.00109324496664065,1.2665487740075341e-05,0.4211,0.2321,GREEN,AMBER>=0.38;RED>=0.58,117811.0,False,0.644,48.5,10.19,262100.0,12461.0,42900.0,48.5,-35091.0,33573.0,82720.0,receivable_stretch,0.6364,climate_shock,0.2857,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007853,ENT0238,2026-06-30,RETAIL,4,0.0008009151493363576,6.264194606039957e-06,0.7895,0.4346,AMBER,AMBER>=0.38;RED>=0.58,,False,0.646,40.7,8.86,174300.0,8287.0,30500.0,40.7,,,,margin_squeeze,1.0,receivable_stretch,0.6364,climate_shock,0.2857,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007854,ENT0238,2026-07-31,RETAIL,4,9.444466659521175e-05,1.5702496638667948e-05,0.4947,0.2721,GREEN,AMBER>=0.38;RED>=0.58,,False,0.645,50.7,8.59,189700.0,9019.0,55800.0,50.7,,,,margin_squeeze,0.7429,receivable_stretch,0.6364,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007855,ENT0239,2023-11-30,DAIRY,4,0.12615761399783282,0.004365110640168669,0.3263,0.2362,GREEN,AMBER>=0.38;RED>=0.58,25672.0,False,0.633,18.7,1.51,17900.0,851.0,12100.0,18.7,9815.0,34500.0,35487.0,receivable_stretch,0.3333,working_capital_erosion,0.2941,debt_overhang,0.2778,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007856,ENT0239,2023-12-31,DAIRY,4,0.01169582328058856,0.00034134597827341313,0.3368,0.1905,GREEN,AMBER>=0.38;RED>=0.58,28658.0,False,0.646,45.7,2.36,36700.0,1745.0,24100.0,45.7,-3702.0,10771.0,24956.0,demand_trough,0.3243,climate_shock,0.2857,debt_overhang,0.2778,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007857,ENT0239,2024-01-31,DAIRY,4,0.03261465972282644,0.00044739892195509457,0.5474,0.3157,GREEN,AMBER>=0.38;RED>=0.58,20655.0,False,0.646,39.1,2.18,26100.0,1241.0,11500.0,39.1,-15493.0,-113.0,5162.0,receivable_stretch,0.3333,demand_trough,0.3243,climate_shock,0.2857,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007858,ENT0239,2024-02-29,DAIRY,4,0.8179345239457816,0.0003810071414690376,0.3368,0.5533,AMBER,AMBER>=0.38;RED>=0.58,56232.0,False,0.654,54.2,2.65,12500.0,594.0,22000.0,54.2,-71096.0,-33015.0,-14864.0,demand_trough,0.3243,climate_shock,0.2857,debt_overhang,0.2778,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007859,ENT0239,2024-03-31,DAIRY,4,0.8484225670543871,0.006977862687333407,0.6526,0.7407,RED,AMBER>=0.38;RED>=0.58,83975.0,False,0.653,34.3,2.32,8700.0,414.0,7200.0,34.3,-88954.0,-29362.0,-4979.0,margin_squeeze,0.5714,receivable_stretch,0.3333,demand_trough,0.3243,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007860,ENT0239,2024-04-30,DAIRY,4,0.8307993907677974,0.013857713209991445,0.6842,0.7502,RED,AMBER>=0.38;RED>=0.58,72830.0,False,0.667,25.9,2.17,11300.0,537.0,11900.0,25.9,-76902.0,-33651.0,-4072.0,margin_squeeze,1.0,receivable_stretch,0.3333,debt_overhang,0.2778,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007861,ENT0239,2024-05-31,DAIRY,4,0.32403504744867434,0.02639003817697558,0.8947,0.6379,RED,AMBER>=0.38;RED>=0.58,38648.0,False,0.667,11.1,1.85,16700.0,794.0,9900.0,11.1,-34777.0,-11874.0,3871.0,margin_squeeze,1.0,working_capital_erosion,0.5588,receivable_stretch,0.3333,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007862,ENT0239,2024-06-30,DAIRY,4,0.0829848434983064,0.04473925910117243,1.0,0.5873,RED,AMBER>=0.38;RED>=0.58,30385.0,False,0.668,2.1,1.64,38700.0,1840.0,10500.0,2.1,-11907.0,2992.0,18478.0,margin_squeeze,1.0,working_capital_erosion,1.0,receivable_stretch,0.3333,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007863,ENT0239,2024-07-31,DAIRY,4,0.022971700999294967,0.04118003727337321,1.0,0.5603,AMBER,AMBER>=0.38;RED>=0.58,25349.0,False,0.672,1.0,1.54,54600.0,2596.0,11900.0,-3.9,-1861.0,19230.0,23488.0,margin_squeeze,1.0,working_capital_erosion,1.0,debt_overhang,0.5833,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007864,ENT0239,2024-08-31,DAIRY,4,0.03010607132117298,0.07657883827743547,0.8105,0.4593,AMBER,AMBER>=0.38;RED>=0.58,46625.0,False,0.681,2.0,1.92,63600.0,3024.0,12900.0,-3.4,1244.0,38221.0,47869.0,working_capital_erosion,1.0,debt_overhang,0.5833,receivable_stretch,0.3333,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007865,ENT0239,2024-09-30,DAIRY,4,0.03249112744251846,0.0058678375356480995,0.2105,0.1304,GREEN,AMBER>=0.38;RED>=0.58,57392.0,False,0.685,17.3,2.19,75400.0,3585.0,20300.0,17.3,-4832.0,40990.0,52560.0,working_capital_erosion,0.2941,debt_overhang,0.2778,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007866,ENT0239,2024-10-31,DAIRY,4,0.0376149895360285,0.0015169437441270354,0.2211,0.1385,GREEN,AMBER>=0.38;RED>=0.58,50237.0,False,0.693,27.7,2.0,67400.0,3204.0,15700.0,27.7,-2260.0,36772.0,47977.0,receivable_stretch,0.3333,debt_overhang,0.2778,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007867,ENT0239,2024-11-30,DAIRY,4,0.0008993817573045989,0.0001294458547239514,0.2211,0.122,GREEN,AMBER>=0.38;RED>=0.58,43740.0,False,0.696,44.8,2.19,75300.0,3580.0,17500.0,44.8,3557.0,31756.0,47297.0,climate_shock,0.3143,debt_overhang,0.2778,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007868,ENT0239,2024-12-31,DAIRY,4,0.0002694866072677527,0.00013325316844647054,0.2316,0.1275,GREEN,AMBER>=0.38;RED>=0.58,46402.0,False,0.7,64.1,2.25,78500.0,3732.0,25000.0,64.1,-13577.0,20487.0,32825.0,demand_trough,0.3243,debt_overhang,0.2778,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007869,ENT0239,2025-01-31,DAIRY,4,0.004264247227043386,0.00010612437361525411,0.5474,0.303,GREEN,AMBER>=0.38;RED>=0.58,31971.0,False,0.711,50.6,2.27,56300.0,2677.0,11100.0,50.6,-16498.0,4789.0,15473.0,receivable_stretch,0.3333,demand_trough,0.3243,climate_shock,0.2857,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007870,ENT0239,2025-02-28,DAIRY,4,0.18605633934791158,0.0013642343425535862,0.3368,0.269,GREEN,AMBER>=0.38;RED>=0.58,30045.0,False,0.704,50.7,2.09,16900.0,803.0,16900.0,50.7,-31934.0,-19137.0,-1889.0,demand_trough,0.5946,debt_overhang,0.2778,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007871,ENT0239,2025-03-31,DAIRY,4,0.32272987719453505,0.00035220938862350694,0.5368,0.4405,AMBER,AMBER>=0.38;RED>=0.58,50087.0,False,0.713,35.0,2.13,14400.0,685.0,9500.0,35.0,-48108.0,-19168.0,1979.0,receivable_stretch,0.3333,demand_trough,0.3243,debt_overhang,0.2778,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007872,ENT0239,2025-04-30,DAIRY,4,0.41322289096588016,0.000630393087007364,0.3579,0.3828,AMBER,AMBER>=0.38;RED>=0.58,62615.0,False,0.722,29.4,2.3,19800.0,941.0,18100.0,29.4,-58239.0,-18029.0,4376.0,climate_shock,0.7143,working_capital_erosion,0.2647,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007873,ENT0239,2025-05-31,DAIRY,4,0.12839177335291518,0.0002672366667534228,0.2105,0.1736,GREEN,AMBER>=0.38;RED>=0.58,25285.0,False,0.717,35.4,2.77,36700.0,1745.0,18200.0,35.4,-16033.0,-11837.0,9252.0,margin_squeeze,0.3143,working_capital_erosion,0.2647,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007874,ENT0239,2025-06-30,DAIRY,4,0.02790815358282053,0.0002111973313232646,0.4105,0.2383,GREEN,AMBER>=0.38;RED>=0.58,28352.0,False,0.737,23.5,2.96,66600.0,3166.0,8300.0,23.5,-3833.0,12611.0,24519.0,margin_squeeze,0.5714,demand_trough,0.2703,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007875,ENT0239,2025-07-31,DAIRY,4,0.011883829921951205,0.00011344192059688866,0.4316,0.2427,GREEN,AMBER>=0.38;RED>=0.58,41107.0,False,0.734,28.8,3.4,70100.0,3333.0,9000.0,28.8,-2318.0,35711.0,38789.0,margin_squeeze,0.5714,receivable_stretch,0.3333,demand_trough,0.2703,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007876,ENT0239,2025-08-31,DAIRY,4,0.0018245319448377147,3.350341182350481e-05,0.1158,0.0645,GREEN,AMBER>=0.38;RED>=0.58,69638.0,False,0.736,46.3,4.04,72200.0,3433.0,14800.0,46.3,-3765.0,49340.0,65873.0,receivable_stretch,0.3333,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007877,ENT0239,2025-09-30,DAIRY,4,0.0002083826758328647,1.7831603300428724e-05,0.0,0.0001,GREEN,AMBER>=0.38;RED>=0.58,62690.0,False,0.737,73.1,4.78,78900.0,3751.0,21100.0,73.1,5742.0,54268.0,68432.0,,0.0,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007878,ENT0239,2025-10-31,DAIRY,4,0.00023026452886229043,1.3226576202534159e-05,0.2211,0.1217,GREEN,AMBER>=0.38;RED>=0.58,54067.0,False,0.751,66.7,5.51,69900.0,3323.0,11900.0,66.7,23788.0,60795.0,77855.0,receivable_stretch,0.3333,demand_trough,0.2703,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007879,ENT0239,2025-11-30,DAIRY,4,0.000776616204341679,1.041443826231144e-05,0.0,0.0003,GREEN,AMBER>=0.38;RED>=0.58,63852.0,False,0.752,86.9,7.25,83800.0,3984.0,24200.0,86.9,22190.0,54939.0,86042.0,,0.0,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007880,ENT0239,2025-12-31,DAIRY,4,0.000606725950946972,2.005524881625707e-06,0.2316,0.1277,GREEN,AMBER>=0.38;RED>=0.58,45936.0,False,0.762,70.4,8.44,79000.0,3756.0,19300.0,70.4,25516.0,41874.0,71452.0,demand_trough,0.5946,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007881,ENT0239,2026-01-31,DAIRY,4,0.000686466347197168,5.499463414574537e-06,0.1263,0.0698,GREEN,AMBER>=0.38;RED>=0.58,40615.0,False,0.774,76.2,12.53,83800.0,3984.0,20000.0,76.2,3349.0,15483.0,43964.0,demand_trough,0.3243,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007882,ENT0239,2026-02-28,DAIRY,4,0.0022127061414690783,2.679108601023956e-06,0.2211,0.1226,GREEN,AMBER>=0.38;RED>=0.58,63262.0,False,0.764,72.6,19.12,38800.0,1845.0,24500.0,72.6,-50259.0,-13415.0,13003.0,demand_trough,0.3243,working_capital_erosion,0.2647,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007883,ENT0239,2026-03-31,DAIRY,4,0.14869026413462477,5.110416985035685e-06,0.2211,0.1885,GREEN,AMBER>=0.38;RED>=0.58,70338.0,False,0.767,48.9,40.55,21300.0,1013.0,15600.0,48.9,-58103.0,-25944.0,12235.0,demand_trough,0.3243,working_capital_erosion,0.2647,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007884,ENT0239,2026-04-30,DAIRY,4,0.42380142190951975,4.243251555266963e-05,0.7895,0.6249,RED,AMBER>=0.38;RED>=0.58,63047.0,False,0.78,25.9,,19000.0,903.0,9000.0,25.9,-53263.0,-21372.0,9784.0,climate_shock,0.7143,margin_squeeze,0.5714,receivable_stretch,0.3333,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007885,ENT0239,2026-05-31,DAIRY,4,0.12072889822336672,6.415945863368419e-05,0.4737,0.3149,GREEN,AMBER>=0.38;RED>=0.58,49774.0,False,0.792,26.8,,38600.0,1835.0,17700.0,26.8,-36342.0,-10476.0,13432.0,margin_squeeze,0.7429,climate_shock,0.2857,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007886,ENT0239,2026-06-30,DAIRY,4,0.0072802353388217245,3.47322666118878e-05,0.7895,0.4375,AMBER,AMBER>=0.38;RED>=0.58,,False,0.79,13.5,,44500.0,2116.0,7000.0,13.5,,,,margin_squeeze,1.0,working_capital_erosion,0.5588,receivable_stretch,0.3333,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007887,ENT0239,2026-07-31,DAIRY,4,0.008597722486143182,3.055987781488371e-05,0.2737,0.1544,GREEN,AMBER>=0.38;RED>=0.58,,False,0.796,38.7,,50100.0,2382.0,15900.0,38.7,,,,margin_squeeze,0.7429,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007888,ENT0240,2023-11-30,RETAIL,5,5.978864798322703e-05,6.516129409148562e-06,0.1263,0.0695,GREEN,AMBER>=0.38;RED>=0.58,271699.0,False,0.769,72.1,,111400.0,5296.0,117500.0,72.1,44408.0,174224.0,316107.0,demand_trough,0.3243,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007889,ENT0240,2023-12-31,RETAIL,5,0.00019749914282457027,9.34022385237075e-06,0.1158,0.0638,GREEN,AMBER>=0.38;RED>=0.58,175026.0,False,0.786,114.7,,175200.0,8329.0,93400.0,114.7,96031.0,140601.0,271057.0,receivable_stretch,0.3333,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007890,ENT0240,2024-01-31,RETAIL,5,0.00010383249457828321,7.45627969044325e-06,0.1158,0.0637,GREEN,AMBER>=0.38;RED>=0.58,137512.0,False,0.79,117.7,,217300.0,10331.0,76100.0,117.7,71352.0,121645.0,208864.0,receivable_stretch,0.3333,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007891,ENT0240,2024-02-29,RETAIL,5,0.00014600745407800905,8.199442918361502e-06,0.0,0.0001,GREEN,AMBER>=0.38;RED>=0.58,136014.0,False,0.795,113.3,,238400.0,11334.0,62500.0,113.3,38145.0,73115.0,174159.0,,0.0,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007892,ENT0240,2024-03-31,RETAIL,5,8.181866033464267e-05,1.7824759766710558e-05,0.2211,0.1216,GREEN,AMBER>=0.38;RED>=0.58,124782.0,False,0.805,110.6,,261300.0,12423.0,67700.0,110.6,14364.0,51098.0,139146.0,receivable_stretch,0.6364,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007893,ENT0240,2024-04-30,RETAIL,5,0.00012020821199090852,1.9456118132056984e-05,0.3158,0.1737,GREEN,AMBER>=0.38;RED>=0.58,112188.0,False,0.823,95.2,,257200.0,12228.0,72100.0,95.2,7333.0,35653.0,119521.0,receivable_stretch,0.6364,working_capital_erosion,0.2647,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007894,ENT0240,2024-05-31,RETAIL,5,0.0002837825236877099,2.6907717509387515e-05,0.5895,0.3244,GREEN,AMBER>=0.38;RED>=0.58,109704.0,False,0.821,83.8,,240400.0,11429.0,61800.0,83.8,18234.0,22892.0,127938.0,margin_squeeze,0.7429,receivable_stretch,0.6364,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007895,ENT0240,2024-06-30,RETAIL,5,0.0002698808186399329,2.614626857258847e-05,0.5895,0.3243,GREEN,AMBER>=0.38;RED>=0.58,153231.0,False,0.825,76.9,,266700.0,12679.0,79100.0,76.9,-22317.0,31980.0,130914.0,margin_squeeze,0.7429,receivable_stretch,0.6364,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007896,ENT0240,2024-07-31,RETAIL,5,0.00024801205499287406,1.9866728347834985e-05,0.5895,0.3243,GREEN,AMBER>=0.38;RED>=0.58,159205.0,False,0.838,77.1,,338700.0,16102.0,72900.0,77.1,30175.0,83789.0,189380.0,margin_squeeze,0.7429,receivable_stretch,0.6364,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007897,ENT0240,2024-08-31,RETAIL,5,0.0001851004941995503,2.173090466785057e-05,0.6842,0.3764,GREEN,AMBER>=0.38;RED>=0.58,215691.0,False,0.841,69.5,,333000.0,15831.0,62900.0,69.5,42090.0,180677.0,257781.0,margin_squeeze,1.0,receivable_stretch,0.6364,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007898,ENT0240,2024-09-30,RETAIL,5,0.00015957732413910086,1.4559294166780418e-05,0.4947,0.2722,GREEN,AMBER>=0.38;RED>=0.58,252351.0,False,0.854,70.1,,324200.0,15413.0,67400.0,70.1,50476.0,213219.0,302827.0,margin_squeeze,0.7429,receivable_stretch,0.6364,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007899,ENT0240,2024-10-31,RETAIL,5,3.5067878986790006e-05,5.67598467363973e-06,0.4632,0.2548,GREEN,AMBER>=0.38;RED>=0.58,322152.0,False,0.863,82.5,,364900.0,17348.0,116200.0,82.5,41683.0,248574.0,363835.0,receivable_stretch,0.6364,demand_trough,0.3243,margin_squeeze,0.3143,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007900,ENT0240,2024-11-30,RETAIL,5,1.0146276783867555e-05,3.594379906561153e-06,0.3474,0.1911,GREEN,AMBER>=0.38;RED>=0.58,232091.0,False,0.876,101.8,,386900.0,18394.0,127800.0,101.8,79403.0,235055.0,311494.0,receivable_stretch,0.6364,demand_trough,0.3243,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007901,ENT0240,2024-12-31,RETAIL,5,2.757831391386286e-05,2.372237746537166e-06,0.2211,0.1216,GREEN,AMBER>=0.38;RED>=0.58,152098.0,False,0.885,116.8,,388000.0,18446.0,96700.0,116.8,116211.0,183077.0,268309.0,receivable_stretch,0.6364,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007902,ENT0240,2025-01-31,RETAIL,5,3.774869433805798e-05,2.4403787045988546e-06,0.2211,0.1216,GREEN,AMBER>=0.38;RED>=0.58,98267.0,False,0.887,116.1,,417800.0,19863.0,99800.0,116.1,127639.0,134571.0,225906.0,receivable_stretch,0.6364,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS007903,ENT0240,2025-02-28,RETAIL,5,3.786426012318585e-05,5.951870245273496e-06,0.2211,0.1216,GREEN,AMBER>=0.38;RED>=0.58,136875.0,False,0.888,113.5,,430200.0,20452.0,91200.0,113.5,81350.0,145589.0,218225.0,receivable_stretch,0.6364,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
