recommendation_id,alert_id,enterprise_id,rank,mechanism,action_key,params,audience,rendered_lang
RC000200,AL00070,ENT0016,2,receivable_stretch,collect_udhaar,"{""amount"": 8200.0, ""days"": 30, ""months"": 3}",merchant,or
RC000201,AL00070,ENT0016,3,working_capital_erosion,request_bridge_loan,"{""amount"": 8200.0, ""days"": 30, ""months"": 3}",both,or
RC000202,AL00071,ENT0017,1,margin_squeeze,prebook_input,"{""amount"": 161600.0, ""days"": 30, ""months"": 3}",merchant,as
RC000203,AL00071,ENT0017,2,receivable_stretch,collect_udhaar,"{""amount"": 161600.0, ""days"": 30, ""months"": 3}",merchant,as
RC000204,AL00071,ENT0017,3,demand_trough,stagger_batch,"{""amount"": 161600.0, ""days"": 30, ""months"": 3}",merchant,as
RC000205,AL00072,ENT0017,1,margin_squeeze,prebook_input,"{""amount"": 176500.0, ""days"": 30, ""months"": 3}",merchant,as
RC000206,AL00072,ENT0017,2,demand_trough,stagger_batch,"{""amount"": 176500.0, ""days"": 30, ""months"": 3}",merchant,as
RC000207,AL00072,ENT0017,3,working_capital_erosion,request_bridge_loan,"{""amount"": 176500.0, ""days"": 30, ""months"": 3}",both,as
RC000208,AL00073,ENT0018,1,margin_squeeze,prebook_input,"{""amount"": 5600.0, ""days"": 30, ""months"": 3}",merchant,as
RC000209,AL00073,ENT0018,2,receivable_stretch,collect_udhaar,"{""amount"": 5600.0, ""days"": 30, ""months"": 3}",merchant,as
RC000210,AL00073,ENT0018,3,demand_trough,stagger_batch,"{""amount"": 5600.0, ""days"": 30, ""months"": 3}",merchant,as
RC000211,AL00074,ENT0019,1,climate_shock,prebook_input,"{""amount"": 125900.0, ""days"": 30, ""months"": 3}",merchant,te
RC000212,AL00074,ENT0019,2,demand_trough,stagger_batch,"{""amount"": 125900.0, ""days"": 30, ""months"": 3}",merchant,te
RC000213,AL00074,ENT0019,3,margin_squeeze,prebook_input,"{""amount"": 125900.0, ""days"": 30, ""months"": 3}",merchant,te
RC000214,AL00075,ENT0019,1,margin_squeeze,prebook_input,"{""amount"": 98200.0, ""days"": 30, ""months"": 3}",merchant,te
RC000215,AL00075,ENT0019,2,working_capital_erosion,request_bridge_loan,"{""amount"": 98200.0, ""days"": 30, ""months"": 3}",both,te
RC000216,AL00075,ENT0019,3,demand_trough,stagger_batch,"{""amount"": 98200.0, ""days"": 30, ""months"": 3}",merchant,te
RC000217,AL00076,ENT0019,1,margin_squeeze,prebook_input,"{""amount"": 141400.0, ""days"": 30, ""months"": 3}",merchant,te
RC000218,AL00076,ENT0019,2,demand_trough,stagger_batch,"{""amount"": 141400.0, ""days"": 30, ""months"": 3}",merchant,te
RC000219,AL00076,ENT0019,3,working_capital_erosion,request_bridge_loan,"{""amount"": 141400.0, ""days"": 30, ""months"": 3}",both,te
RC000220,AL00077,ENT0020,1,working_capital_erosion,request_bridge_loan,"{""amount"": 49800.0, ""days"": 30, ""months"": 3}",both,as
RC000221,AL00077,ENT0020,2,demand_trough,stagger_batch,"{""amount"": 49800.0, ""days"": 30, ""months"": 3}",merchant,as
RC000222,AL00077,ENT0020,3,debt_overhang,restructure_emi,"{""amount"": 49800.0, ""days"": 30, ""months"": 3}",both,as
RC000223,AL00078,ENT0020,1,working_capital_erosion,request_bridge_loan,"{""amount"": 83600.0, ""days"": 30, ""months"": 3}",both,as
RC000224,AL00078,ENT0020,2,debt_overhang,restructure_emi,"{""amount"": 83600.0, ""days"": 30, ""months"": 3}",both,as
RC000225,AL00079,ENT0020,1,demand_trough,stagger_batch,"{""amount"": 125400.0, ""days"": 30, ""months"": 3}",merchant,as
RC000226,AL00079,ENT0020,2,climate_shock,prebook_input,"{""amount"": 125400.0, ""days"": 30, ""months"": 3}",merchant,as
RC000227,AL00079,ENT0020,3,working_capital_erosion,request_bridge_loan,"{""amount"": 125400.0, ""days"": 30, ""months"": 3}",both,as
RC000228,AL00080,ENT0022,1,demand_trough,stagger_batch,"{""amount"": 59700.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000229,AL00080,ENT0022,2,margin_squeeze,prebook_input,"{""amount"": 59700.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000230,AL00080,ENT0022,3,climate_shock,prebook_input,"{""amount"": 59700.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000231,AL00081,ENT0022,1,margin_squeeze,prebook_input,"{""amount"": 38700.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000232,AL00081,ENT0022,2,working_capital_erosion,request_bridge_loan,"{""amount"": 38700.0, ""days"": 30, ""months"": 3}",both,gu
RC000233,AL00081,ENT0022,3,climate_shock,prebook_input,"{""amount"": 38700.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000234,AL00082,ENT0022,1,climate_shock,prebook_input,"{""amount"": 66700.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000235,AL00082,ENT0022,2,working_capital_erosion,request_bridge_loan,"{""amount"": 66700.0, ""days"": 30, ""months"": 3}",both,gu
RC000236,AL00082,ENT0022,3,margin_squeeze,prebook_input,"{""amount"": 66700.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000237,AL00083,ENT0022,1,margin_squeeze,prebook_input,"{""amount"": 12300.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000238,AL00083,ENT0022,2,working_capital_erosion,request_bridge_loan,"{""amount"": 12300.0, ""days"": 30, ""months"": 3}",both,gu
RC000239,AL00083,ENT0022,3,receivable_stretch,collect_udhaar,"{""amount"": 12300.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000240,AL00084,ENT0022,1,demand_trough,stagger_batch,"{""amount"": 83900.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000241,AL00084,ENT0022,2,receivable_stretch,collect_udhaar,"{""amount"": 83900.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000242,AL00084,ENT0022,3,working_capital_erosion,request_bridge_loan,"{""amount"": 83900.0, ""days"": 30, ""months"": 3}",both,gu
RC000243,AL00085,ENT0022,1,margin_squeeze,prebook_input,"{""amount"": 42900.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000244,AL00085,ENT0022,2,working_capital_erosion,request_bridge_loan,"{""amount"": 42900.0, ""days"": 30, ""months"": 3}",both,gu
RC000245,AL00085,ENT0022,3,receivable_stretch,collect_udhaar,"{""amount"": 42900.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000246,AL00086,ENT0023,1,margin_squeeze,prebook_input,"{""amount"": 19400.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000247,AL00086,ENT0023,2,receivable_stretch,collect_udhaar,"{""amount"": 19400.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000248,AL00086,ENT0023,3,climate_shock,prebook_input,"{""amount"": 19400.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000249,AL00087,ENT0023,1,margin_squeeze,prebook_input,"{""amount"": 2000.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000250,AL00087,ENT0023,2,receivable_stretch,collect_udhaar,"{""amount"": 2000.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000251,AL00087,ENT0023,3,demand_trough,stagger_batch,"{""amount"": 2000.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000252,AL00088,ENT0024,1,climate_shock,prebook_input,"{""amount"": 117200.0, ""days"": 30, ""months"": 3}",merchant,te
RC000253,AL00088,ENT0024,2,demand_trough,stagger_batch,"{""amount"": 117200.0, ""days"": 30, ""months"": 3}",merchant,te
RC000254,AL00088,ENT0024,3,margin_squeeze,prebook_input,"{""amount"": 117200.0, ""days"": 30, ""months"": 3}",merchant,te
RC000255,AL00089,ENT0025,1,climate_shock,prebook_input,"{""amount"": 2000.0, ""days"": 30, ""months"": 3}",merchant,te
RC000256,AL00089,ENT0025,2,receivable_stretch,collect_udhaar,"{""amount"": 2000.0, ""days"": 30, ""months"": 3}",merchant,te
RC000257,AL00089,ENT0025,3,demand_trough,stagger_batch,"{""amount"": 2000.0, ""days"": 30, ""months"": 3}",merchant,te
RC000258,AL00090,ENT0026,1,working_capital_erosion,request_bridge_loan,"{""amount"": 31100.0, ""days"": 30, ""months"": 3}",both,or
RC000259,AL00090,ENT0026,2,demand_trough,stagger_batch,"{""amount"": 31100.0, ""days"": 30, ""months"": 3}",merchant,or
RC000260,AL00090,ENT0026,3,debt_overhang,restructure_emi,"{""amount"": 31100.0, ""days"": 30, ""months"": 3}",both,or
RC000261,AL00091,ENT0026,1,demand_trough,stagger_batch,"{""amount"": 12000.0, ""days"": 30, ""months"": 3}",merchant,or
RC000262,AL00091,ENT0026,2,climate_shock,prebook_input,"{""amount"": 12000.0, ""days"": 30, ""months"": 3}",merchant,or
RC000263,AL00091,ENT0026,3,receivable_stretch,collect_udhaar,"{""amount"": 12000.0, ""days"": 30, ""months"": 3}",merchant,or
RC000264,AL00092,ENT0027,1,margin_squeeze,prebook_input,"{""amount"": 30100.0, ""days"": 30, ""months"": 3}",merchant,or
RC000265,AL00092,ENT0027,2,receivable_stretch,collect_udhaar,"{""amount"": 30100.0, ""days"": 30, ""months"": 3}",merchant,or
RC000266,AL00092,ENT0027,3,demand_trough,stagger_batch,"{""amount"": 30100.0, ""days"": 30, ""months"": 3}",merchant,or
RC000267,AL00093,ENT0028,1,demand_trough,stagger_batch,"{""amount"": 73600.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000268,AL00093,ENT0028,2,climate_shock,prebook_input,"{""amount"": 73600.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000269,AL00093,ENT0028,3,debt_overhang,restructure_emi,"{""amount"": 73600.0, ""days"": 30, ""months"": 3}",both,hi
RC000270,AL00094,ENT0028,1,margin_squeeze,prebook_input,"{""amount"": 70800.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000271,AL00094,ENT0028,2,working_capital_erosion,request_bridge_loan,"{""amount"": 70800.0, ""days"": 30, ""months"": 3}",both,hi
RC000272,AL00094,ENT0028,3,receivable_stretch,collect_udhaar,"{""amount"": 70800.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000273,AL00095,ENT0028,1,margin_squeeze,prebook_input,"{""amount"": 15000.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000274,AL00095,ENT0028,2,working_capital_erosion,request_bridge_loan,"{""amount"": 15000.0, ""days"": 30, ""months"": 3}",both,hi
RC000275,AL00095,ENT0028,3,debt_overhang,restructure_emi,"{""amount"": 15000.0, ""days"": 30, ""months"": 3}",both,hi
RC000276,AL00096,ENT0028,1,receivable_stretch,collect_udhaar,"{""amount"": 85800.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000277,AL00096,ENT0028,2,demand_trough,stagger_batch,"{""amount"": 85800.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000278,AL00096,ENT0028,3,working_capital_erosion,request_bridge_loan,"{""amount"": 85800.0, ""days"": 30, ""months"": 3}",both,hi
RC000279,AL00097,ENT0028,1,margin_squeeze,prebook_input,"{""amount"": 37000.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000280,AL00097,ENT0028,2,working_capital_erosion,request_bridge_loan,"{""amount"": 37000.0, ""days"": 30, ""months"": 3}",both,hi
RC000281,AL00098,ENT0028,1,margin_squeeze,prebook_input,"{""amount"": 3200.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000282,AL00098,ENT0028,2,working_capital_erosion,request_bridge_loan,"{""amount"": 3200.0, ""days"": 30, ""months"": 3}",both,hi
RC000283,AL00098,ENT0028,3,receivable_stretch,collect_udhaar,"{""amount"": 3200.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000284,AL00099,ENT0028,1,demand_trough,stagger_batch,"{""amount"": 83800.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000285,AL00099,ENT0028,2,receivable_stretch,collect_udhaar,"{""amount"": 83800.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000286,AL00099,ENT0028,3,climate_shock,prebook_input,"{""amount"": 83800.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000287,AL00100,ENT0028,1,margin_squeeze,prebook_input,"{""amount"": 34300.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000288,AL00100,ENT0028,2,working_capital_erosion,request_bridge_loan,"{""amount"": 34300.0, ""days"": 30, ""months"": 3}",both,hi
RC000289,AL00100,ENT0028,3,climate_shock,prebook_input,"{""amount"": 34300.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000290,AL00101,ENT0028,1,margin_squeeze,prebook_input,"{""amount"": 41400.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000291,AL00101,ENT0028,2,working_capital_erosion,request_bridge_loan,"{""amount"": 41400.0, ""days"": 30, ""months"": 3}",both,hi
RC000292,AL00101,ENT0028,3,debt_overhang,restructure_emi,"{""amount"": 41400.0, ""days"": 30, ""months"": 3}",both,hi
RC000293,AL00102,ENT0029,1,margin_squeeze,prebook_input,"{""amount"": 4400.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000294,AL00102,ENT0029,2,receivable_stretch,collect_udhaar,"{""amount"": 4400.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000295,AL00102,ENT0029,3,climate_shock,prebook_input,"{""amount"": 4400.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000296,AL00103,ENT0030,1,margin_squeeze,prebook_input,"{""amount"": 81600.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000297,AL00103,ENT0030,2,receivable_stretch,collect_udhaar,"{""amount"": 81600.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000298,AL00103,ENT0030,3,demand_trough,stagger_batch,"{""amount"": 81600.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000299,AL00104,ENT0030,1,margin_squeeze,prebook_input,"{""amount"": 40900.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000300,AL00104,ENT0030,2,working_capital_erosion,request_bridge_loan,"{""amount"": 40900.0, ""days"": 30, ""months"": 3}",both,gu
RC000301,AL00104,ENT0030,3,receivable_stretch,collect_udhaar,"{""amount"": 40900.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000302,AL00105,ENT0030,1,margin_squeeze,prebook_input,"{""amount"": 29200.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000303,AL00105,ENT0030,2,working_capital_erosion,request_bridge_loan,"{""amount"": 29200.0, ""days"": 30, ""months"": 3}",both,gu
RC000304,AL00105,ENT0030,3,debt_overhang,restructure_emi,"{""amount"": 29200.0, ""days"": 30, ""months"": 3}",both,gu
RC000305,AL00106,ENT0030,1,climate_shock,prebook_input,"{""amount"": 74400.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000306,AL00106,ENT0030,2,margin_squeeze,prebook_input,"{""amount"": 74400.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000307,AL00106,ENT0030,3,receivable_stretch,collect_udhaar,"{""amount"": 74400.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000308,AL00107,ENT0031,1,margin_squeeze,prebook_input,"{""amount"": 89400.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000309,AL00107,ENT0031,2,receivable_stretch,collect_udhaar,"{""amount"": 89400.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000310,AL00107,ENT0031,3,demand_trough,stagger_batch,"{""amount"": 89400.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000311,AL00108,ENT0031,1,margin_squeeze,prebook_input,"{""amount"": 33900.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000312,AL00108,ENT0031,2,working_capital_erosion,request_bridge_loan,"{""amount"": 33900.0, ""days"": 30, ""months"": 3}",both,gu
RC000313,AL00108,ENT0031,3,receivable_stretch,collect_udhaar,"{""amount"": 33900.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000314,AL00109,ENT0031,1,demand_trough,stagger_batch,"{""amount"": 130900.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000315,AL00110,ENT0031,1,margin_squeeze,prebook_input,"{""amount"": 34400.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000316,AL00110,ENT0031,2,working_capital_erosion,request_bridge_loan,"{""amount"": 34400.0, ""days"": 30, ""months"": 3}",both,gu
RC000317,AL00110,ENT0031,3,receivable_stretch,collect_udhaar,"{""amount"": 34400.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000318,AL00111,ENT0031,1,working_capital_erosion,request_bridge_loan,"{""amount"": 11500.0, ""days"": 30, ""months"": 3}",both,gu
RC000319,AL00111,ENT0031,2,margin_squeeze,prebook_input,"{""amount"": 11500.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000320,AL00111,ENT0031,3,receivable_stretch,collect_udhaar,"{""amount"": 11500.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000321,AL00112,ENT0031,1,working_capital_erosion,request_bridge_loan,"{""amount"": 2000.0, ""days"": 30, ""months"": 3}",both,gu
RC000322,AL00112,ENT0031,2,margin_squeeze,prebook_input,"{""amount"": 2000.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000323,AL00112,ENT0031,3,receivable_stretch,collect_udhaar,"{""amount"": 2000.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000324,AL00113,ENT0031,1,working_capital_erosion,request_bridge_loan,"{""amount"": 15100.0, ""days"": 30, ""months"": 3}",both,gu
RC000325,AL00113,ENT0031,2,receivable_stretch,collect_udhaar,"{""amount"": 15100.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000326,AL00113,ENT0031,3,debt_overhang,restructure_emi,"{""amount"": 15100.0, ""days"": 30, ""months"": 3}",both,gu
RC000327,AL00114,ENT0031,1,demand_trough,stagger_batch,"{""amount"": 71300.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000328,AL00114,ENT0031,2,margin_squeeze,prebook_input,"{""amount"": 71300.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000329,AL00114,ENT0031,3,receivable_stretch,collect_udhaar,"{""amount"": 71300.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000330,AL00115,ENT0031,1,margin_squeeze,prebook_input,"{""amount"": 51700.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000331,AL00115,ENT0031,2,climate_shock,prebook_input,"{""amount"": 51700.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000332,AL00115,ENT0031,3,working_capital_erosion,request_bridge_loan,"{""amount"": 51700.0, ""days"": 30, ""months"": 3}",both,gu
RC000333,AL00116,ENT0031,1,margin_squeeze,prebook_input,"{""amount"": 31000.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000334,AL00116,ENT0031,2,working_capital_erosion,request_bridge_loan,"{""amount"": 31000.0, ""days"": 30, ""months"": 3}",both,gu
RC000335,AL00116,ENT0031,3,receivable_stretch,collect_udhaar,"{""amount"": 31000.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000336,AL00117,ENT0032,1,margin_squeeze,prebook_input,"{""amount"": 2000.0, ""days"": 30, ""months"": 3}",merchant,or
RC000337,AL00117,ENT0032,2,receivable_stretch,collect_udhaar,"{""amount"": 2000.0, ""days"": 30, ""months"": 3}",merchant,or
RC000338,AL00117,ENT0032,3,demand_trough,stagger_batch,"{""amount"": 2000.0, ""days"": 30, ""months"": 3}",merchant,or
RC000339,AL00118,ENT0033,1,margin_squeeze,prebook_input,"{""amount"": 195700.0, ""days"": 30, ""months"": 3}",merchant,or
RC000340,AL00118,ENT0033,2,demand_trough,stagger_batch,"{""amount"": 195700.0, ""days"": 30, ""months"": 3}",merchant,or
RC000341,AL00118,ENT0033,3,working_capital_erosion,request_bridge_loan,"{""amount"": 195700.0, ""days"": 30, ""months"": 3}",both,or
RC000342,AL00119,ENT0033,1,climate_shock,prebook_input,"{""amount"": 241600.0, ""days"": 30, ""months"": 3}",merchant,or
RC000343,AL00119,ENT0033,2,demand_trough,stagger_batch,"{""amount"": 241600.0, ""days"": 30, ""months"": 3}",merchant,or
RC000344,AL00119,ENT0033,3,margin_squeeze,prebook_input,"{""amount"": 241600.0, ""days"": 30, ""months"": 3}",merchant,or
RC000345,AL00120,ENT0033,1,margin_squeeze,prebook_input,"{""amount"": 221900.0, ""days"": 30, ""months"": 3}",merchant,or
RC000346,AL00120,ENT0033,2,demand_trough,stagger_batch,"{""amount"": 221900.0, ""days"": 30, ""months"": 3}",merchant,or
RC000347,AL00121,ENT0033,1,margin_squeeze,prebook_input,"{""amount"": 82100.0, ""days"": 30, ""months"": 3}",merchant,or
RC000348,AL00121,ENT0033,2,working_capital_erosion,request_bridge_loan,"{""amount"": 82100.0, ""days"": 30, ""months"": 3}",both,or
RC000349,AL00121,ENT0033,3,receivable_stretch,collect_udhaar,"{""amount"": 82100.0, ""days"": 30, ""months"": 3}",merchant,or
RC000350,AL00122,ENT0033,1,working_capital_erosion,request_bridge_loan,"{""amount"": 141200.0, ""days"": 30, ""months"": 3}",both,or
RC000351,AL00122,ENT0033,2,debt_overhang,restructure_emi,"{""amount"": 141200.0, ""days"": 30, ""months"": 3}",both,or
RC000352,AL00122,ENT0033,3,demand_trough,stagger_batch,"{""amount"": 141200.0, ""days"": 30, ""months"": 3}",merchant,or
RC000353,AL00123,ENT0033,1,climate_shock,prebook_input,"{""amount"": 218000.0, ""days"": 30, ""months"": 3}",merchant,or
RC000354,AL00123,ENT0033,2,margin_squeeze,prebook_input,"{""amount"": 218000.0, ""days"": 30, ""months"": 3}",merchant,or
RC000355,AL00123,ENT0033,3,demand_trough,stagger_batch,"{""amount"": 218000.0, ""days"": 30, ""months"": 3}",merchant,or
RC000356,AL00124,ENT0033,1,margin_squeeze,prebook_input,"{""amount"": 114100.0, ""days"": 30, ""months"": 3}",merchant,or
RC000357,AL00124,ENT0033,2,working_capital_erosion,request_bridge_loan,"{""amount"": 114100.0, ""days"": 30, ""months"": 3}",both,or
RC000358,AL00124,ENT0033,3,receivable_stretch,collect_udhaar,"{""amount"": 114100.0, ""days"": 30, ""months"": 3}",merchant,or
RC000359,AL00125,ENT0034,1,working_capital_erosion,request_bridge_loan,"{""amount"": 50700.0, ""days"": 30, ""months"": 3}",both,or
RC000360,AL00125,ENT0034,2,demand_trough,stagger_batch,"{""amount"": 50700.0, ""days"": 30, ""months"": 3}",merchant,or
RC000361,AL00125,ENT0034,3,debt_overhang,restructure_emi,"{""amount"": 50700.0, ""days"": 30, ""months"": 3}",both,or
RC000362,AL00126,ENT0034,1,working_capital_erosion,request_bridge_loan,"{""amount"": 92000.0, ""days"": 30, ""months"": 3}",both,or
RC000363,AL00126,ENT0034,2,debt_overhang,restructure_emi,"{""amount"": 92000.0, ""days"": 30, ""months"": 3}",both,or
